timestamp,open,high,low,close,volume
20240405 173600,5263,5263.25,5261.75,5262.25,1851
20240405 173700,5262.25,5262.5,5261.25,5261.5,1698
20240405 173800,5261.25,5262,5261,5261.75,1990
20240405 173900,5261.5,5262.25,5259.75,5260,1478
20240405 174000,5260.25,5260.25,5258,5258.25,2222
20240405 174100,5258.25,5260.75,5258,5258.75,2188
20240405 174200,5259,5259,5256.5,5256.75,3047
20240405 174300,5256.75,5257.75,5255.25,5255.5,2449
20240405 174400,5255.25,5256.5,5253.5,5254,3578
20240405 174500,5254,5257,5253.25,5256.75,4668
20240405 174600,5257,5257.25,5254,5254.75,2516
20240405 174700,5254.75,5255.5,5252.5,5253.75,4487
20240405 174800,5253.75,5254.5,5252,5254.5,2864
20240405 174900,5254.5,5256.25,5254.25,5254.5,2753
20240405 175000,5254.25,5254.75,5252.25,5254.25,2543
20240405 175100,5254,5256.25,5253.25,5255,2629
20240405 175200,5255,5256,5253.75,5254,2224
20240405 175300,5253.75,5254.25,5250,5251,6524
20240405 175400,5251,5252.25,5250,5251.75,2913
20240405 175500,5251.5,5252.5,5249.75,5250,3701
20240405 175600,5250,5251,5249.25,5250.5,2843
20240405 175700,5250.25,5250.75,5249,5249.25,2097
20240405 175800,5249.25,5249.25,5241.75,5244,13201
20240405 175900,5244,5247.5,5242.25,5246.75,7445
20240405 180000,5246.75,5247.25,5245,5245.75,3115
20240405 180100,5245.75,5246.5,5242.5,5243.5,6733
20240405 180200,5243.25,5243.5,5237,5239,9419
20240405 180300,5238.75,5242.75,5238,5241.25,6499
20240405 180400,5241,5242.5,5240,5241,2531
20240405 180500,5241,5245.5,5240.5,5244.5,5019
20240405 180600,5244.5,5247.75,5243.75,5247.25,5528
20240405 180700,5247.25,5249.25,5245.75,5247.75,3700
20240405 180800,5247.5,5255.75,5247.5,5252.25,8046
20240405 180900,5252,5254.75,5250.5,5253.75,4492
20240405 181000,5253.75,5257.25,5253.5,5256.25,4380
20240405 181100,5256,5257.5,5254.75,5256.25,2878
20240405 181200,5256,5258.5,5255,5255.5,3593
20240405 181300,5255.25,5257.5,5251,5253.25,5653
20240405 181400,5253,5255.5,5252,5255.25,3411
20240405 181500,5255,5256,5253.25,5253.5,2050
20240405 181600,5253.25,5256,5253.25,5255,2215
20240405 181700,5255,5255.75,5252,5253,2025
20240405 181800,5253,5254.5,5252.75,5254,1803
20240405 181900,5254,5255.25,5253.25,5254.5,1984
20240405 182000,5254.5,5255.25,5253,5254.25,1525
20240405 182100,5254.25,5257.75,5253.75,5257,2271
20240405 182200,5257.25,5260,5257.25,5259.25,3740
20240405 182300,5259.5,5261,5258,5258.5,3642
20240405 182400,5258.5,5259.5,5254.5,5254.75,3541
20240405 182500,5254.75,5254.75,5250.75,5251,4202
20240405 182600,5251.25,5253.25,5250,5252,4300
20240405 182700,5252.25,5254,5252,5253.5,1868
20240405 182800,5253.5,5255.5,5253,5253.25,2592
20240405 182900,5253.25,5253.5,5248,5248.5,3269
20240405 183000,5248.5,5251.5,5245.5,5245.75,4974
20240405 183100,5246,5251.75,5246,5248,6227
20240405 183200,5248.25,5250.25,5246.25,5249,3567
20240405 183300,5249,5249,5246.25,5248.25,2635
20240405 183400,5248.5,5250.25,5248,5249.5,2301
20240405 183500,5249.5,5251.5,5248.5,5249.25,2148
20240405 183600,5249.25,5251.75,5248,5250.5,2515
20240405 183700,5250.25,5253.25,5250.25,5252.25,3073
20240405 183800,5252,5255.25,5252,5252,3213
20240405 183900,5251.75,5253.5,5250.75,5251.75,2276
20240405 184000,5251.75,5254,5250.75,5252.75,1841
20240405 184100,5252.75,5255,5252.75,5252.75,1977
20240405 184200,5252.75,5252.75,5247.25,5249.5,3635
20240405 184300,5249.5,5250.5,5247.75,5247.75,2118
20240405 184400,5248,5248.5,5245.25,5247.75,3097
20240405 184500,5247.5,5253,5246.75,5249.75,4673
20240405 184600,5250,5250.5,5247.5,5248,3264
20240405 184700,5247.75,5248.5,5246.75,5247,2545
20240405 184800,5247,5247.75,5243.5,5243.75,4188
20240405 184900,5244,5247,5243.25,5243.75,3226
20240405 185000,5243.5,5244,5241.75,5243.25,3397
20240405 185100,5243,5246.25,5241.75,5245,2798
20240405 185200,5244.75,5245,5241.75,5242.5,2416
20240405 185300,5242.25,5242.75,5241.25,5242.5,2222
20240405 185400,5242.25,5245,5240.75,5244.5,2169
20240405 185500,5244.25,5244.5,5243,5243.75,1748
20240405 185600,5243.5,5244.75,5241.25,5243,2135
20240405 185700,5243,5244.5,5241.5,5242.25,2535
20240405 185800,5242,5244.5,5240,5243,4456
20240405 185900,5242.75,5245.25,5242.75,5244.5,2323
20240405 190000,5244.25,5247,5243.5,5246.5,2798
20240405 190100,5246.75,5247.75,5245,5247.5,2768
20240405 190200,5247.25,5249,5246.5,5248,3168
20240405 190300,5248,5248.5,5245.75,5246.25,2696
20240405 190400,5246.5,5248.25,5246,5248,1950
20240405 190500,5247.75,5249,5245.75,5248.5,1607
20240405 190600,5248.5,5250.5,5248.5,5249.5,2339
20240405 190700,5249.5,5251,5249,5250.5,1976
20240405 190800,5250.25,5251.75,5249.75,5250.75,2237
20240405 190900,5250.5,5250.75,5244.5,5246.25,3761
20240405 191000,5246.25,5248,5246.25,5247.5,1818
20240405 191100,5247.25,5249,5246.5,5249,2286
20240405 191200,5248.75,5249.5,5247.5,5248.25,1275
20240405 191300,5248,5248.25,5246.5,5247,1388
20240405 191400,5247,5249.25,5246.25,5248,1695
20240405 191500,5247.75,5251.5,5247.75,5251,1865
20240405 191600,5251,5252,5249.25,5249.25,1675
20240405 191700,5249.5,5250.25,5248.5,5249,1267
20240405 191800,5249,5249.5,5247,5247.5,1895
20240405 191900,5247.5,5250.75,5247.5,5250,1142
20240405 192000,5250,5251.5,5249.75,5251,1223
20240405 192100,5251,5251.25,5249.25,5250.5,1589
20240405 192200,5250.75,5250.75,5248,5249,1653
20240405 192300,5249.25,5250.75,5248.5,5248.5,1251
20240405 192400,5248.5,5249.75,5247,5247.5,1458
20240405 192500,5247.5,5249.25,5246,5248.75,2173
20240405 192600,5248.75,5250,5248.5,5249,1590
20240405 192700,5249,5249.75,5248.25,5248.75,1726
20240405 192800,5248.75,5249.25,5247.5,5247.5,1642
20240405 192900,5247.5,5251,5247.5,5250.5,1864
20240405 193000,5250.5,5250.5,5248.75,5249.5,1320
20240405 193100,5249.5,5249.75,5248,5249,1921
20240405 193200,5249,5251.75,5249,5251.5,1934
20240405 193300,5251.75,5253.5,5251.5,5252.5,2886
20240405 193400,5252.5,5256.25,5252.25,5256,4224
20240405 193500,5256,5258.75,5255.75,5257.75,3964
20240405 193600,5257.5,5257.75,5253.5,5253.5,3075
20240405 193700,5253.75,5254,5253,5254,1982
20240405 193800,5253.75,5253.75,5249.5,5251.5,3687
20240405 193900,5251.5,5252,5250.75,5251.25,1487
20240405 194000,5251.25,5252.75,5250.75,5252,1990
20240405 194100,5252,5253.75,5251.75,5253.5,1850
20240405 194200,5253.5,5253.75,5252,5252.25,1629
20240405 194300,5252.25,5252.5,5249,5249.5,2756
20240405 194400,5249.5,5251.25,5249.25,5250.25,1659
20240405 194500,5250.25,5251,5249.25,5249.75,1607
20240405 194600,5249.75,5251.75,5248.75,5251.75,2734
20240405 194700,5251.75,5254.25,5250.5,5254,2401
20240405 194800,5254,5255.25,5253.25,5254.5,2416
20240405 194900,5254.25,5254.75,5251.75,5251.75,2668
20240405 195000,5251.75,5253.75,5251.75,5252.75,2441
20240405 195100,5252.5,5256,5252,5254.5,5044
20240405 195200,5254.5,5256.5,5253.75,5256,3561
20240405 195300,5255.75,5257.5,5255.5,5257,2871
20240405 195400,5257,5258.25,5256.5,5257.25,2402
20240405 195500,5257.25,5260,5257,5259.75,4271
20240405 195600,5259.5,5260.75,5258,5258.5,6650
20240405 195700,5258.5,5258.75,5255.5,5255.5,4865
20240405 195800,5255.75,5256.5,5255.5,5256.25,4475
20240405 195900,5256,5256.5,5254,5254,7071
20240405 200000,5254.25,5256,5251.25,5251.5,48084
20240405 200100,5251.25,5251.5,5249,5251,18893
20240405 200200,5250.75,5251.25,5250.25,5251,3938
20240405 200300,5250.75,5252,5250.75,5251.25,2267
20240405 200400,5251.25,5252,5251,5251.25,1018
20240405 200500,5251.25,5251.5,5250,5250.25,1743
20240405 200600,5250.5,5251.75,5249.75,5251.5,1754
20240405 200700,5251.5,5252.25,5251.25,5251.5,1326
20240405 200800,5251.5,5251.75,5250,5250.25,1566
20240405 200900,5250.25,5250.75,5249.25,5249.75,1149
20240405 201000,5249.75,5250,5249.5,5250,758
20240405 201100,5249.75,5251.25,5249.75,5250.5,1333
20240405 201200,5250.25,5250.5,5250.25,5250.5,532
20240405 201300,5250.25,5250.75,5249.75,5250.75,770
20240405 201400,5250.75,5250.75,5250.25,5250.5,575
20240405 201500,5250.25,5250.5,5249.75,5250.5,942
20240405 201600,5250.5,5250.75,5250.25,5250.75,449
20240405 201700,5250.5,5250.5,5250,5250.25,379
20240405 201800,5250.5,5250.5,5249.75,5250.5,311
20240405 201900,5250.5,5250.75,5250,5250.75,511
20240405 202000,5250.5,5251,5250.5,5250.5,273
20240405 202100,5250.5,5250.75,5250.25,5250.75,104
20240405 202200,5250.75,5251,5250.5,5251,53
20240405 202300,5250.75,5251.25,5250.75,5251.25,515
20240405 202400,5251,5251.5,5251,5251.25,200
20240405 202500,5251,5252,5251,5252,458
20240405 202600,5251.75,5252.25,5251.75,5252.25,212
20240405 202700,5252,5253.5,5252,5253.5,626
20240405 202800,5253.5,5254.5,5253.5,5254.25,324
20240405 202900,5254.25,5254.5,5254,5254,356
20240405 203000,5254,5254.25,5253.5,5253.75,148
20240405 203100,5253.5,5254,5253.25,5253.75,266
20240405 203200,5253.5,5253.75,5253.5,5253.5,113
20240405 203300,5253.75,5254.25,5253.5,5254,205
20240405 203400,5254,5254,5254,5254,144
20240405 203500,5253.75,5255,5253.75,5254.25,458
20240405 203600,5254,5254,5253,5253,180
20240405 203700,5253,5253.75,5252.75,5253,436
20240405 203800,5253,5253.25,5252.75,5252.75,346
20240405 203900,5252.5,5253,5252.5,5253,100
20240405 204000,5253,5253.25,5252.75,5253,168
20240405 204100,5253,5253,5252.25,5252.25,147
20240405 204200,5252.25,5252.5,5252,5252.25,170
20240405 204300,5252.25,5252.75,5252.25,5252.5,146
20240405 204400,5252.5,5252.5,5252,5252.5,66
20240405 204500,5252.25,5253.25,5252.25,5253,236
20240405 204600,5253,5253,5251.75,5252,263
20240405 204700,5252,5252.75,5252,5252.5,274
20240405 204800,5252.5,5252.5,5252,5252.5,155
20240405 204900,5252.5,5253.25,5252.5,5253.25,161
20240405 205000,5253,5254.5,5252.75,5254.25,385
20240405 205100,5254,5254.25,5253.25,5253.5,428
20240405 205200,5253.5,5253.75,5253.25,5253.75,406
20240405 205300,5254,5254,5253.25,5253.75,217
20240405 205400,5253.75,5254.5,5253.75,5254.5,231
20240405 205500,5254.5,5255,5254.25,5254.5,300
20240405 205600,5254.25,5254.75,5254.25,5254.5,104
20240405 205700,5254.25,5254.75,5254,5254.5,322
20240405 205800,5254.5,5254.75,5254.5,5254.5,177
20240405 205900,5254.25,5255.25,5254.25,5255.25,254
20240405 210000,5255,5256,5255,5255.75,476
20240407 200100,5255.75,5255.75,5255.75,5255.75,2
20240407 220100,5263.25,5269.25,5257.75,5266.25,1977
20240407 220200,5266.5,5266.5,5261,5261.5,1516
20240407 220300,5261.75,5262.25,5259.25,5261.25,578
20240407 220400,5261.25,5261.5,5260.25,5260.5,218
20240407 220500,5260.5,5260.5,5259.25,5259.5,305
20240407 220600,5259.5,5260.25,5258.5,5259,310
20240407 220700,5259.25,5261.5,5259.25,5261,453
20240407 220800,5261,5261.25,5260.25,5261,268
20240407 220900,5261,5261,5260.5,5260.5,88
20240407 221000,5260.75,5260.75,5260,5260.75,185
20240407 221100,5260.5,5261,5260.25,5260.5,95
20240407 221200,5260.5,5261.5,5260.25,5261.25,184
20240407 221300,5261.25,5261.25,5260.25,5260.75,172
20240407 221400,5260.75,5260.75,5259,5259.25,149
20240407 221500,5259,5259.25,5257.75,5258,191
20240407 221600,5258,5259,5258,5259,127
20240407 221700,5258.75,5259,5258,5258,73
20240407 221800,5258,5258.75,5258,5258.5,47
20240407 221900,5258.5,5259,5258.5,5258.75,65
20240407 222000,5258.75,5259.75,5258.5,5259.5,229
20240407 222100,5259.25,5259.25,5258.25,5258.5,95
20240407 222200,5258.5,5258.75,5258.25,5258.75,47
20240407 222300,5258.75,5259,5258.5,5259,42
20240407 222400,5258.75,5258.75,5258,5258.25,74
20240407 222500,5258,5258,5257.75,5258,81
20240407 222600,5257.75,5258,5257.25,5257.5,168
20240407 222700,5257.25,5257.75,5257.25,5257.25,69
20240407 222800,5257.25,5258,5257.25,5257.75,69
20240407 222900,5257.5,5258,5257.5,5258,41
20240407 223000,5258,5258.25,5257.5,5258,103
20240407 223100,5258,5258.5,5258,5258,82
20240407 223200,5257.75,5258,5257.5,5258,33
20240407 223300,5258,5258,5257.25,5257.25,75
20240407 223400,5257,5257.5,5256.5,5257.25,262
20240407 223500,5257.5,5257.5,5257.25,5257.25,48
20240407 223600,5257.25,5257.25,5256.75,5256.75,44
20240407 223700,5257,5257.25,5256.75,5256.75,48
20240407 223800,5257,5257.5,5257,5257.5,123
20240407 223900,5257.5,5257.75,5257,5257.5,132
20240407 224000,5257.75,5257.75,5257.5,5257.5,17
20240407 224100,5257.25,5257.5,5257.25,5257.25,42
20240407 224200,5257,5257,5257,5257,71
20240407 224300,5257,5257.5,5257,5257.5,108
20240407 224400,5257.5,5257.75,5257.25,5257.25,46
20240407 224500,5257.25,5257.75,5257.25,5257.5,40
20240407 224600,5257.5,5257.5,5257.25,5257.25,53
20240407 224700,5257.25,5257.5,5257.25,5257.5,22
20240407 224800,5257.25,5257.5,5257.25,5257.25,11
20240407 224900,5257.5,5257.5,5256.75,5257,17
20240407 225000,5257,5257.25,5256.75,5256.75,271
20240407 225100,5256.75,5257,5256.25,5256.25,102
20240407 225200,5256.25,5256.5,5256,5256.5,30
20240407 225300,5256.25,5256.5,5256.25,5256.25,27
20240407 225400,5256.25,5256.5,5256,5256.25,47
20240407 225500,5256,5256.25,5255.5,5256,139
20240407 225600,5256,5256.5,5256,5256.25,41
20240407 225700,5256.25,5256.5,5256,5256,24
20240407 225800,5256.25,5256.5,5256.25,5256.5,124
20240407 225900,5256.5,5256.75,5256,5256.5,193
20240407 230000,5256.5,5256.75,5256.5,5256.75,44
20240407 230100,5256.5,5256.5,5256.25,5256.25,81
20240407 230200,5256.25,5256.75,5256.25,5256.75,43
20240407 230300,5256.5,5257,5256.5,5257,67
20240407 230400,5257,5257.75,5257,5257.5,324
20240407 230500,5257.75,5258,5257.75,5257.75,122
20240407 230600,5257.75,5258.25,5257.75,5258,234
20240407 230700,5258.25,5258.75,5258,5258.75,319
20240407 230800,5258.5,5259.25,5258.5,5258.5,303
20240407 230900,5258.75,5259.25,5258.75,5259,83
20240407 231000,5259,5259.25,5258.75,5259,82
20240407 231100,5258.75,5259,5258.75,5259,31
20240407 231200,5258.75,5258.75,5258.75,5258.75,38
20240407 231300,5258.75,5259,5258.5,5258.75,30
20240407 231400,5258.75,5258.75,5258.5,5258.5,20
20240407 231500,5258.25,5258.25,5258,5258,75
20240407 231600,5258,5258.5,5258,5258.25,89
20240407 231700,5258,5258.75,5258,5258.75,170
20240407 231800,5258.75,5259.25,5258.5,5259.25,65
20240407 231900,5259.25,5259.25,5259,5259,22
20240407 232000,5259,5259.25,5258.75,5259,115
20240407 232100,5259.25,5259.25,5259,5259,13
20240407 232200,5259,5259.25,5258.75,5259,103
20240407 232300,5258.75,5259,5258.5,5259,175
20240407 232400,5259,5259,5259,5259,103
20240407 232500,5259,5259.5,5258.75,5259.25,203
20240407 232600,5259.25,5259.25,5258.25,5258.25,188
20240407 232700,5258.25,5259.25,5258.25,5259.25,177
20240407 232800,5259,5259,5258.25,5258.5,117
20240407 232900,5258.5,5259,5258.5,5259,168
20240407 233000,5259,5259,5258.5,5259,157
20240407 233100,5259,5259.25,5258.75,5259.25,53
20240407 233200,5259.25,5259.25,5259.25,5259.25,29
20240407 233300,5259.25,5260,5259.25,5259.75,327
20240407 233400,5259.75,5260,5259.5,5259.5,82
20240407 233500,5259.5,5259.75,5259,5259,56
20240407 233600,5259,5259.25,5259,5259.25,20
20240407 233700,5259.25,5259.25,5258,5258.25,309
20240407 233800,5258,5258,5257.5,5257.75,186
20240407 233900,5258,5258.25,5258,5258.25,21
20240407 234000,5258.5,5259.25,5258.5,5259.25,110
20240407 234100,5259,5259.5,5258.75,5259,103
20240407 234200,5259,5259,5258.75,5258.75,43
20240407 234300,5258.5,5258.5,5258.5,5258.5,44
20240407 234400,5258.75,5259,5258.75,5259,20
20240407 234500,5259,5259,5258.75,5258.75,58
20240407 234600,5258.75,5259,5258.75,5258.75,47
20240407 234700,5258.75,5258.75,5258.5,5258.5,19
20240407 234800,5258.75,5258.75,5258.25,5258.25,36
20240407 234900,5258.25,5258.25,5258,5258.25,73
20240407 235000,5258.25,5258.5,5258,5258,17
20240407 235100,5258.25,5258.25,5257.25,5257.25,189
20240407 235200,5257.25,5257.75,5256.5,5257.75,491
20240407 235300,5257.5,5258.5,5257.5,5258.5,201
20240407 235400,5258.5,5259.25,5258.25,5259.25,133
20240407 235500,5259,5259.5,5258.75,5259.5,120
20240407 235600,5259.25,5259.5,5259,5259.5,64
20240407 235700,5259.5,5260,5259.5,5259.75,97
20240407 235800,5259.5,5259.75,5259.25,5259.5,114
20240407 235900,5259.25,5259.75,5258.5,5258.5,175
20240408 000000,5258.5,5259,5258,5258.75,202
20240408 000100,5259.25,5259.5,5257.25,5257.5,368
20240408 000200,5257.5,5257.5,5256.5,5256.75,177
20240408 000300,5257,5257.25,5256.25,5256.25,129
20240408 000400,5256.25,5257,5256,5257,176
20240408 000500,5256.75,5257,5256.25,5256.5,120
20240408 000600,5256.75,5256.75,5256,5256,133
20240408 000700,5255.75,5256.75,5255.75,5256.5,145
20240408 000800,5256.75,5257,5256.5,5256.5,77
20240408 000900,5256.75,5257,5256.25,5256.25,66
20240408 001000,5256.25,5256.25,5254.75,5255,202
20240408 001100,5255.25,5256,5254.75,5255.75,139
20240408 001200,5255.75,5256.25,5255.75,5256,72
20240408 001300,5255.75,5256.25,5255.25,5255.25,82
20240408 001400,5255.5,5255.75,5255.25,5255.5,57
20240408 001500,5255.25,5255.75,5255.25,5255.25,53
20240408 001600,5255.25,5256.25,5255.25,5255.75,232
20240408 001700,5256,5256.25,5256,5256,138
20240408 001800,5256.25,5256.5,5256,5256.25,90
20240408 001900,5256.25,5256.75,5256.25,5256.25,106
20240408 002000,5256.25,5256.5,5255,5255.25,243
20240408 002100,5255.25,5255.5,5254.75,5255,280
20240408 002200,5254.75,5255,5254,5254.5,424
20240408 002300,5254.75,5255.25,5254.5,5255,207
20240408 002400,5254.75,5255,5254.5,5254.5,130
20240408 002500,5254.75,5255.25,5254.5,5255,139
20240408 002600,5255,5255.25,5253.75,5253.75,205
20240408 002700,5254,5254.25,5253.75,5253.75,85
20240408 002800,5254,5254.25,5253,5253.25,289
20240408 002900,5253.25,5253.5,5252,5252.5,528
20240408 003000,5252.5,5252.5,5250.5,5250.75,854
20240408 003100,5250.5,5251.5,5250.5,5250.75,262
20240408 003200,5250.75,5251.5,5250.5,5250.75,215
20240408 003300,5250.75,5251.25,5250.5,5250.75,258
20240408 003400,5250.75,5250.75,5249.25,5249.75,556
20240408 003500,5250,5250.75,5249.75,5250,268
20240408 003600,5250,5250,5249.25,5249.5,317
20240408 003700,5249.5,5250.5,5249.5,5250.5,171
20240408 003800,5250.5,5250.5,5250.25,5250.25,41
20240408 003900,5250.5,5250.5,5250.25,5250.5,46
20240408 004000,5250.75,5250.75,5250,5250.25,92
20240408 004100,5250.25,5250.75,5249.75,5249.75,124
20240408 004200,5249.75,5250.5,5249.75,5250,127
20240408 004300,5249.75,5250.25,5249.75,5249.75,126
20240408 004400,5249.75,5250.25,5249.5,5250.25,114
20240408 004500,5250.25,5250.25,5249.75,5249.75,34
20240408 004600,5249.75,5251,5249.75,5251,236
20240408 004700,5250.75,5251,5250.5,5250.75,124
20240408 004800,5251,5251.25,5250.5,5250.75,112
20240408 004900,5250.75,5251,5250.5,5250.75,25
20240408 005000,5250.75,5251.25,5250.75,5251.25,121
20240408 005100,5251.25,5251.75,5251.25,5251.25,164
20240408 005200,5251.25,5251.25,5250.5,5250.5,140
20240408 005300,5250.75,5251.75,5250.75,5251.25,107
20240408 005400,5251.5,5251.5,5251.25,5251.25,65
20240408 005500,5251.25,5251.25,5250.75,5251.25,90
20240408 005600,5251.25,5251.5,5251.25,5251.5,34
20240408 005700,5251.25,5252.25,5251.25,5252,187
20240408 005800,5252.25,5254,5252.25,5253.25,742
20240408 005900,5253.5,5254.25,5253.25,5253.5,298
20240408 010000,5253.75,5254.5,5253.75,5254.5,161
20240408 010100,5254.5,5255.5,5254.25,5254.75,300
20240408 010200,5254.75,5255.25,5254.5,5254.75,127
20240408 010300,5254.5,5254.5,5253.75,5254.5,220
20240408 010400,5254.25,5254.75,5254.25,5254.25,157
20240408 010500,5254.25,5254.5,5254,5254.25,83
20240408 010600,5254,5254,5253.25,5253.5,176
20240408 010700,5253.5,5253.75,5253.25,5253.5,145
20240408 010800,5253.5,5253.75,5253.25,5253.75,73
20240408 010900,5253.5,5254,5253.5,5253.75,126
20240408 011000,5254,5254,5253.25,5254,178
20240408 011100,5253.75,5254.75,5253.75,5254.5,175
20240408 011200,5254.5,5255,5254.5,5255,155
20240408 011300,5255,5255,5254,5254,137
20240408 011400,5254,5254,5253.25,5253.25,93
20240408 011500,5253.25,5254,5253.25,5253.75,77
20240408 011600,5254,5254.5,5253.75,5253.75,157
20240408 011700,5254,5254.75,5253.75,5254,98
20240408 011800,5253.75,5254.25,5253,5254.25,186
20240408 011900,5254.25,5254.5,5253.5,5253.5,188
20240408 012000,5253.5,5254,5253.25,5253.5,217
20240408 012100,5253.5,5254,5253.25,5254,108
20240408 012200,5254,5254,5253.5,5254,144
20240408 012300,5254.25,5255.5,5254.25,5255.25,274
20240408 012400,5255.5,5256,5255,5256,386
20240408 012500,5256,5256.25,5255.5,5256.25,105
20240408 012600,5256,5257,5256,5256.75,255
20240408 012700,5256.75,5257,5256.25,5256.75,149
20240408 012800,5256.75,5257.25,5256.75,5257,194
20240408 012900,5256.75,5257,5256.25,5256.5,113
20240408 013000,5256.25,5256.25,5255,5255.5,335
20240408 013100,5255.25,5256.5,5255.25,5256.25,169
20240408 013200,5256.25,5256.25,5255.25,5255.5,231
20240408 013300,5255.5,5256,5255.25,5255.5,178
20240408 013400,5255.5,5255.75,5255.25,5255.5,82
20240408 013500,5255.5,5256.25,5255.5,5256.25,99
20240408 013600,5256.25,5256.5,5256,5256.25,73
20240408 013700,5256.25,5256.25,5255.25,5256,141
20240408 013800,5256,5256,5255.75,5256,58
20240408 013900,5256,5256,5255.5,5256,58
20240408 014000,5256,5256.25,5255.5,5255.75,192
20240408 014100,5256,5256.25,5255.75,5256.25,118
20240408 014200,5256.5,5257.5,5256.5,5257.25,232
20240408 014300,5257.25,5257.25,5256.5,5257.25,176
20240408 014400,5257.25,5257.5,5256.75,5257,115
20240408 014500,5257,5257.75,5257,5257.75,97
20240408 014600,5257.5,5258,5256.5,5256.5,497
20240408 014700,5256.75,5257,5256.5,5256.75,213
20240408 014800,5256.75,5257,5256.5,5256.5,83
20240408 014900,5256.25,5256.5,5255.5,5255.75,162
20240408 015000,5255.75,5255.75,5254.5,5255,359
20240408 015100,5255.25,5256,5255,5255.5,342
20240408 015200,5255.75,5255.75,5254.5,5254.75,131
20240408 015300,5254.75,5255,5254,5254,156
20240408 015400,5254,5254.25,5253.5,5253.75,196
20240408 015500,5253.75,5254.25,5253.75,5253.75,99
20240408 015600,5253.75,5254.5,5253.75,5254.25,135
20240408 015700,5254,5254.5,5253.5,5254.5,161
20240408 015800,5254.75,5254.75,5254,5254.5,118
20240408 015900,5254.5,5255,5254.25,5254.75,65
20240408 020000,5254.75,5255.25,5254.5,5255.25,203
20240408 020100,5255.25,5256,5254.5,5255,241
20240408 020200,5255,5255,5254,5254.25,195
20240408 020300,5254,5254.5,5253.75,5254.5,74
20240408 020400,5254.5,5254.75,5254.5,5254.5,21
20240408 020500,5254.75,5254.75,5254.25,5254.25,78
20240408 020600,5254.25,5254.25,5253.75,5254,75
20240408 020700,5254,5254,5253.75,5253.75,54
20240408 020800,5253.75,5254,5253.75,5253.75,21
20240408 020900,5253.75,5254.5,5253.5,5254.5,74
20240408 021000,5254.5,5254.75,5254.25,5254.5,37
20240408 021100,5254.75,5255.5,5254.75,5255.5,92
20240408 021200,5255.25,5255.5,5255.25,5255.5,55
20240408 021300,5255.25,5255.25,5255,5255,67
20240408 021400,5254.75,5254.75,5254.5,5254.75,130
20240408 021500,5254.75,5255,5254.75,5255,130
20240408 021600,5255.25,5255.25,5254.75,5255.25,61
20240408 021700,5255.5,5255.75,5254.5,5254.5,244
20240408 021800,5254.5,5254.75,5254.5,5254.75,33
20240408 021900,5254.75,5255,5254.25,5254.5,167
20240408 022000,5254.25,5255,5254.25,5255,116
20240408 022100,5255,5255,5254.75,5254.75,44
20240408 022200,5254.5,5254.75,5254.5,5254.75,114
20240408 022300,5254.5,5254.75,5254,5254.25,219
20240408 022400,5254.25,5254.25,5253.5,5253.75,48
20240408 022500,5253.75,5254.5,5253.5,5254,176
20240408 022600,5254,5254.5,5254,5254.5,33
20240408 022700,5254.5,5254.75,5254.25,5254.25,84
20240408 022800,5254.5,5254.75,5254.5,5254.5,12
20240408 022900,5254.5,5254.75,5254.25,5254.5,45
20240408 023000,5254.5,5254.75,5254.5,5254.75,133
20240408 023100,5254.5,5255,5254.5,5255,205
20240408 023200,5255,5255.25,5254.75,5255,152
20240408 023300,5255,5255,5254.75,5255,58
20240408 023400,5255,5255,5254.5,5254.5,77
20240408 023500,5254.75,5254.75,5254.5,5254.75,59
20240408 023600,5254.75,5254.75,5254,5254.25,84
20240408 023700,5254.25,5254.75,5254.25,5254.25,150
20240408 023800,5254.25,5254.25,5253.75,5254.25,195
20240408 023900,5254.25,5254.5,5254,5254.5,67
20240408 024000,5254.5,5254.75,5254,5254.75,115
20240408 024100,5254.75,5255,5254,5254,72
20240408 024200,5254,5254,5253.75,5254,33
20240408 024300,5254,5254.5,5254,5254.5,78
20240408 024400,5254.5,5254.5,5254.25,5254.5,40
20240408 024500,5254.5,5254.5,5254.5,5254.5,55
20240408 024600,5254.25,5254.5,5254.25,5254.25,73
20240408 024700,5254.5,5254.5,5254.25,5254.25,30
20240408 024800,5254.25,5254.25,5254,5254,5
20240408 024900,5254,5254,5253.75,5253.75,56
20240408 025000,5253.75,5254.25,5253.75,5254,98
20240408 025100,5253.75,5254.25,5253.5,5253.75,91
20240408 025200,5253.75,5254,5253.5,5253.75,25
20240408 025300,5254,5254.25,5254,5254,20
20240408 025400,5254,5254,5254,5254,41
20240408 025500,5254,5254.25,5253.75,5254.25,42
20240408 025600,5254.25,5254.5,5254.25,5254.25,52
20240408 025700,5254.25,5254.5,5254.25,5254.5,13
20240408 025800,5254.5,5255,5254.5,5255,24
20240408 025900,5255,5255.25,5255,5255.25,107
20240408 030000,5255.25,5255.25,5255,5255.25,10
20240408 030100,5255.25,5255.5,5254.5,5254.5,235
20240408 030200,5254.75,5255,5254.5,5254.5,101
20240408 030300,5254.75,5254.75,5254.5,5254.5,18
20240408 030400,5254.5,5254.5,5254.25,5254.25,55
20240408 030500,5254.25,5254.5,5254.25,5254.5,2
20240408 030600,5254.5,5254.5,5254.25,5254.25,21
20240408 030700,5254.25,5254.25,5254,5254,20
